기준_년_분기_코드,상권_코드,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
2016_3,1001183,LL,다이나믹,75,47,96,49
2016_3,1001182,LL,다이나믹,66,44,96,49
2016_3,1001181,LH,상권확장,93,50,96,49
2016_3,1001180,HH,정체,113,54,96,49
2016_3,1001179,LL,다이나믹,78,43,96,49
2016_3,1001178,LL,다이나믹,86,45,96,49
2016_3,1001177,HH,정체,97,53,96,49
2016_3,1001176,HH,정체,120,60,96,49
2016_3,1001175,HL,상권축소,99,49,96,49
2016_3,1001174,LL,다이나믹,92,47,96,49
2016_3,1001173,HL,상권축소,108,47,96,49
2016_3,1001172,LH,상권확장,83,49,96,49
2016_3,1001171,HH,정체,139,62,96,49
2016_3,1001170,LL,다이나믹,86,42,96,49
2016_3,1001169,HH,정체,119,57,96,49
2016_3,1001168,HH,정체,123,52,96,49
2016_3,1001167,LL,다이나믹,76,44,96,49
2016_3,1001166,LH,상권확장,89,49,96,49
2016_3,1001165,LH,상권확장,72,50,96,49
2016_3,1001164,HH,정체,105,51,96,49
2016_3,1001163,LL,다이나믹,86,47,96,49
2016_3,1001162,LH,상권확장,85,53,96,49
2016_3,1001161,LL,다이나믹,47,40,96,49
2016_3,1001160,LL,다이나믹,92,48,96,49
2016_3,1001159,HH,정체,97,52,96,49
2016_3,1001158,LH,상권확장,81,49,96,49
2016_3,1001157,LL,다이나믹,92,47,96,49
2016_3,1001156,LL,다이나믹,91,45,96,49
2016_3,1001155,HL,상권축소,122,47,96,49
2016_3,1001154,HL,상권축소,113,47,96,49
2016_3,1001153,LL,다이나믹,81,47,96,49
2016_3,1001152,HH,정체,114,53,96,49
2016_3,1001151,HL,상권축소,120,44,96,49
2016_3,1001150,HH,정체,118,58,96,49
2016_3,1001149,HH,정체,106,54,96,49
2016_3,1001148,LH,상권확장,85,51,96,49
2016_3,1001147,HL,상권축소,128,44,96,49
2016_3,1001146,LH,상권확장,58,54,96,49
2016_3,1001145,HH,정체,114,54,96,49
2016_3,1001144,HL,상권축소,96,45,96,49
2016_3,1001143,HH,정체,115,49,96,49
2016_3,1001142,HH,정체,117,63,96,49
2016_3,1001141,LL,다이나믹,92,44,96,49
2016_3,1001140,LL,다이나믹,91,48,96,49
2016_3,1001139,LL,다이나믹,94,44,96,49
2016_3,1001138,LL,다이나믹,87,44,96,49
2016_3,1001137,HH,정체,100,49,96,49
2016_3,1001136,LH,상권확장,78,49,96,49
2016_3,1001135,LL,다이나믹,83,46,96,49
2016_3,1001134,HH,정체,97,54,96,49
2016_3,1001133,LL,다이나믹,86,47,96,49
2016_3,1001132,HL,상권축소,100,48,96,49
2016_3,1001131,LL,다이나믹,95,47,96,49
2016_3,1001130,LL,다이나믹,80,45,96,49
2016_3,1001129,LH,상권확장,90,53,96,49
2016_3,1001128,LL,다이나믹,92,43,96,49
2016_3,1001127,HL,상권축소,105,45,96,49
2016_3,1001126,HH,정체,116,53,96,49
2016_3,1001125,LL,다이나믹,81,43,96,49
2016_3,1001124,HH,정체,134,55,96,49
2016_3,1001123,HL,상권축소,98,46,96,49
2016_3,1001122,LL,다이나믹,90,45,96,49
2016_3,1001121,HL,상권축소,118,46,96,49
2016_3,1001120,LL,다이나믹,95,42,96,49
2016_3,1001119,HH,정체,111,56,96,49
2016_3,1001118,LL,다이나믹,54,32,96,49
2016_3,1001117,LL,다이나믹,88,44,96,49
2016_3,1001116,HH,정체,99,50,96,49
2016_3,1001115,LL,다이나믹,91,44,96,49
2016_3,1001114,LL,다이나믹,89,46,96,49
2016_3,1001113,HH,정체,120,72,96,49
2016_3,1001112,HL,상권축소,98,43,96,49
2016_3,1001111,LL,다이나믹,89,45,96,49
2016_3,1001110,LL,다이나믹,84,48,96,49
2016_3,1001109,LL,다이나믹,92,45,96,49
2016_3,1001108,LH,상권확장,92,49,96,49
2016_3,1001107,LL,다이나믹,84,44,96,49
2016_3,1001106,LL,다이나믹,80,44,96,49
2016_3,1001105,LH,상권확장,86,51,96,49
2016_3,1001104,HH,정체,100,55,96,49
2016_3,1001103,LH,상권확장,77,61,96,49
2016_3,1001102,HH,정체,115,53,96,49
2016_3,1001101,LL,다이나믹,78,43,96,49
2016_3,1001100,LH,상권확장,78,54,96,49
2016_3,1001099,LH,상권확장,89,51,96,49
2016_3,1001098,LL,다이나믹,81,44,96,49
2016_3,1001097,LH,상권확장,85,71,96,49
2016_3,1001096,LL,다이나믹,58,39,96,49
2016_3,1001095,LL,다이나믹,83,43,96,49
2016_3,1001094,LL,다이나믹,73,42,96,49
2016_3,1001093,LL,다이나믹,92,47,96,49
2016_3,1001092,LL,다이나믹,85,42,96,49
2016_3,1001091,LH,상권확장,92,54,96,49
2016_3,1001090,LL,다이나믹,80,42,96,49
2016_3,1001089,HL,상권축소,100,43,96,49
2016_3,1001088,LL,다이나믹,89,45,96,49
2016_3,1001087,LL,다이나믹,81,41,96,49
2016_3,1001086,HH,정체,107,71,96,49
2016_3,1001085,LL,다이나믹,78,44,96,49
2016_3,1001084,LL,다이나믹,86,47,96,49
2016_3,1001083,HL,상권축소,115,46,96,49
2016_3,1001082,LL,다이나믹,75,43,96,49
2016_3,1001081,LL,다이나믹,82,45,96,49
2016_3,1001080,HL,상권축소,116,41,96,49
2016_3,1001079,HL,상권축소,139,47,96,49
2016_3,1001078,LL,다이나믹,91,44,96,49
2016_3,1001077,LL,다이나믹,67,40,96,49
2016_3,1001076,LH,상권확장,70,55,96,49
2016_3,1001075,HH,정체,98,52,96,49
2016_3,1001074,LL,다이나믹,88,39,96,49
2016_3,1001073,LL,다이나믹,77,42,96,49
2016_3,1001072,LH,상권확장,89,51,96,49
2016_3,1001071,LL,다이나믹,75,48,96,49
2016_3,1001070,LL,다이나믹,76,41,96,49
2016_3,1001069,LL,다이나믹,71,46,96,49
2016_3,1001068,LL,다이나믹,91,46,96,49
2016_3,1001067,HH,정체,104,55,96,49
2016_3,1001066,LL,다이나믹,69,42,96,49
2016_3,1001065,HH,정체,97,50,96,49
2016_3,1001064,LL,다이나믹,72,46,96,49
2016_3,1001063,LH,상권확장,94,52,96,49
2016_3,1001062,LL,다이나믹,81,43,96,49
2016_3,1001061,HL,상권축소,109,45,96,49
2016_3,1001060,LH,상권확장,81,57,96,49
2016_3,1001059,LL,다이나믹,93,44,96,49
2016_3,1001058,LL,다이나믹,84,43,96,49
2016_3,1001057,LL,다이나믹,88,46,96,49
2016_3,1001056,LL,다이나믹,86,42,96,49
2016_3,1001055,LH,상권확장,91,55,96,49
2016_3,1001054,LH,상권확장,93,53,96,49
2016_3,1001053,LL,다이나믹,81,46,96,49
2016_3,1001052,LL,다이나믹,75,42,96,49
2016_3,1001051,LH,상권확장,83,52,96,49
2016_3,1001050,LL,다이나믹,90,46,96,49
2016_3,1001049,HH,정체,119,52,96,49
2016_3,1001048,LL,다이나믹,91,44,96,49
2016_3,1001047,LL,다이나믹,95,42,96,49
2016_3,1001046,LL,다이나믹,95,42,96,49
2016_3,1001045,LH,상권확장,92,49,96,49
2016_3,1001044,LL,다이나믹,90,45,96,49
2016_3,1001043,HH,정체,108,52,96,49
2016_3,1001042,LL,다이나믹,91,47,96,49
2016_3,1001041,LL,다이나믹,92,48,96,49
2016_3,1001040,HH,정체,109,57,96,49
2016_3,1001039,LL,다이나믹,96,46,96,49
2016_3,1001038,LL,다이나믹,62,42,96,49
2016_3,1001037,HH,정체,96,50,96,49
2016_3,1001036,LL,다이나믹,73,39,96,49
2016_3,1001035,LL,다이나믹,87,46,96,49
2016_3,1001034,HH,정체,99,49,96,49
2016_3,1001033,HH,정체,119,52,96,49
2016_3,1001032,LL,다이나믹,73,47,96,49
2016_3,1001031,HH,정체,99,55,96,49
2016_3,1001030,HH,정체,98,49,96,49
2016_3,1001029,HH,정체,147,53,96,49
2016_3,1001028,HH,정체,102,55,96,49
2016_3,1001027,LL,다이나믹,63,44,96,49
2016_3,1001026,HL,상권축소,107,46,96,49
2016_3,1001025,LL,다이나믹,83,46,96,49
2016_3,1001024,LL,다이나믹,89,48,96,49
2016_3,1001023,LL,다이나믹,64,46,96,49
2016_3,1001022,HL,상권축소,97,48,96,49
2016_3,1001021,LL,다이나믹,66,41,96,49
2016_3,1001020,LL,다이나믹,48,35,96,49
2016_3,1001019,HH,정체,114,49,96,49
2016_3,1001018,LL,다이나믹,86,38,96,49
2016_3,1001017,HH,정체,104,50,96,49
2016_3,1001016,LL,다이나믹,95,46,96,49
2016_3,1001015,LL,다이나믹,61,45,96,49
2016_3,1001014,HH,정체,197,69,96,49
2016_3,1001013,LL,다이나믹,77,42,96,49
2016_3,1001012,LL,다이나믹,77,44,96,49
2016_3,1001011,HH,정체,101,52,96,49
2016_3,1001010,LL,다이나믹,83,39,96,49
2016_3,1001009,HH,정체,100,50,96,49
2016_3,1001008,LH,상권확장,90,51,96,49
2016_3,1001007,LH,상권확장,87,52,96,49
2016_3,1001006,LH,상권확장,83,49,96,49
2016_3,1001005,HL,상권축소,107,43,96,49
2016_3,1001004,LL,다이나믹,86,41,96,49
2016_3,1001003,LL,다이나믹,83,41,96,49
2016_3,1001002,LL,다이나믹,90,40,96,49
2016_3,1001001,LH,상권확장,81,51,96,49
2016_3,1001000,LL,다이나믹,82,42,96,49
2016_3,1000999,LH,상권확장,79,49,96,49
2016_3,1000998,LL,다이나믹,89,43,96,49
2016_3,1000997,HH,정체,101,50,96,49
2016_3,1000996,HL,상권축소,114,47,96,49
2016_3,1000995,HH,정체,103,50,96,49
2016_3,1000994,LL,다이나믹,85,45,96,49
2016_3,1000993,LL,다이나믹,89,46,96,49
2016_3,1000992,LL,다이나믹,96,46,96,49
2016_3,1000991,HL,상권축소,103,42,96,49
2016_3,1000990,LL,다이나믹,93,43,96,49
2016_3,1000989,LL,다이나믹,91,47,96,49
2016_3,1000988,LL,다이나믹,76,41,96,49
2016_3,1000987,LL,다이나믹,74,41,96,49
2016_3,1000986,LL,다이나믹,96,38,96,49
2016_3,1000985,LL,다이나믹,81,45,96,49
2016_3,1000984,HL,상권축소,99,46,96,49
2016_3,1000983,HL,상권축소,100,45,96,49
2016_3,1000982,LL,다이나믹,85,45,96,49
2016_3,1000981,HH,정체,101,49,96,49
2016_3,1000980,LL,다이나믹,85,44,96,49
2016_3,1000979,LL,다이나믹,83,43,96,49
2016_3,1000978,LL,다이나믹,84,45,96,49
2016_3,1000977,LL,다이나믹,93,47,96,49
2016_3,1000976,LH,상권확장,85,51,96,49
2016_3,1000975,HH,정체,108,51,96,49
2016_3,1000974,LL,다이나믹,95,43,96,49
2016_3,1000973,HH,정체,109,53,96,49
2016_3,1000972,LL,다이나믹,81,43,96,49
2016_3,1000971,LL,다이나믹,88,48,96,49
2016_3,1000970,HL,상권축소,100,46,96,49
2016_3,1000969,HH,정체,118,54,96,49
2016_3,1000968,LL,다이나믹,92,48,96,49
2016_3,1000967,LL,다이나믹,91,44,96,49
2016_3,1000966,HH,정체,111,50,96,49
2016_3,1000965,HL,상권축소,98,46,96,49
2016_3,1000964,LL,다이나믹,88,41,96,49
2016_3,1000963,LH,상권확장,87,49,96,49
2016_3,1000962,LL,다이나믹,95,47,96,49
2016_3,1000961,LL,다이나믹,85,47,96,49
2016_3,1000960,LL,다이나믹,94,42,96,49
2016_3,1000959,LL,다이나믹,84,43,96,49
2016_3,1000958,LL,다이나믹,78,42,96,49
2016_3,1000957,LL,다이나믹,84,43,96,49
2016_3,1000956,LL,다이나믹,84,45,96,49
2016_3,1000955,LL,다이나믹,90,43,96,49
2016_3,1000954,LL,다이나믹,87,44,96,49
2016_3,1000953,LL,다이나믹,95,47,96,49
2016_3,1000952,HL,상권축소,96,48,96,49
2016_3,1000951,HL,상권축소,96,42,96,49
2016_3,1000950,LL,다이나믹,92,41,96,49
2016_3,1000949,LL,다이나믹,88,47,96,49
2016_3,1000948,LL,다이나믹,95,46,96,49
2016_3,1000947,LL,다이나믹,87,42,96,49
2016_3,1000946,LL,다이나믹,95,44,96,49
2016_3,1000945,LL,다이나믹,89,45,96,49
2016_3,1000944,LL,다이나믹,88,44,96,49
2016_3,1000943,LL,다이나믹,87,39,96,49
2016_3,1000942,HL,상권축소,104,48,96,49
2016_3,1000941,LL,다이나믹,88,46,96,49
2016_3,1000940,HH,정체,104,52,96,49
2016_3,1000939,LH,상권확장,87,50,96,49
2016_3,1000938,LL,다이나믹,75,44,96,49
2016_3,1000937,LL,다이나믹,86,47,96,49
2016_3,1000936,LL,다이나믹,74,45,96,49
2016_3,1000935,LL,다이나믹,84,46,96,49
2016_3,1000934,LL,다이나믹,88,48,96,49
2016_3,1000933,HL,상권축소,101,48,96,49
2016_3,1000932,LL,다이나믹,94,44,96,49
2016_3,1000931,HH,정체,109,52,96,49
2016_3,1000930,LL,다이나믹,75,42,96,49
2016_3,1000929,LL,다이나믹,80,35,96,49
2016_3,1000928,HH,정체,104,53,96,49
2016_3,1000927,LL,다이나믹,76,39,96,49
2016_3,1000926,LL,다이나믹,74,46,96,49
2016_3,1000925,LH,상권확장,86,51,96,49
2016_3,1000924,LL,다이나믹,86,42,96,49
2016_3,1000923,LL,다이나믹,78,40,96,49
2016_3,1000922,LL,다이나믹,78,43,96,49
2016_3,1000921,LL,다이나믹,92,41,96,49
2016_3,1000920,LL,다이나믹,77,43,96,49
2016_3,1000919,LL,다이나믹,82,47,96,49
2016_3,1000918,LL,다이나믹,87,47,96,49
2016_3,1000917,LL,다이나믹,83,48,96,49
2016_3,1000916,LL,다이나믹,83,42,96,49
2016_3,1000915,LL,다이나믹,76,41,96,49
2016_3,1000914,LL,다이나믹,80,47,96,49
2016_3,1000913,LL,다이나믹,81,44,96,49
2016_3,1000912,LH,상권확장,85,49,96,49
2016_3,1000911,LL,다이나믹,69,45,96,49
2016_3,1000910,LL,다이나믹,85,44,96,49
2016_3,1000909,LH,상권확장,77,49,96,49
2016_3,1000908,LL,다이나믹,72,41,96,49
2016_3,1000907,LL,다이나믹,83,47,96,49
2016_3,1000906,LL,다이나믹,71,45,96,49
2016_3,1000905,LL,다이나믹,61,45,96,49
2016_3,1000904,LL,다이나믹,82,42,96,49
2016_3,1000903,HL,상권축소,101,45,96,49
2016_3,1000902,LL,다이나믹,91,46,96,49
2016_3,1000901,LL,다이나믹,88,46,96,49
2016_3,1000900,HL,상권축소,99,45,96,49
2016_3,1000899,LL,다이나믹,75,47,96,49
2016_3,1000898,LH,상권확장,74,51,96,49
2016_3,1000897,LL,다이나믹,81,38,96,49
2016_3,1000896,LL,다이나믹,80,46,96,49
2016_3,1000895,LL,다이나믹,90,43,96,49
2016_3,1000894,LL,다이나믹,88,39,96,49
2016_3,1000893,LL,다이나믹,90,45,96,49
2016_3,1000892,HL,상권축소,104,48,96,49
2016_3,1000891,HL,상권축소,100,46,96,49
2016_3,1000890,HL,상권축소,107,43,96,49
2016_3,1000889,LL,다이나믹,95,43,96,49
2016_3,1000888,HL,상권축소,105,46,96,49
2016_3,1000887,LH,상권확장,91,56,96,49
2016_3,1000886,LL,다이나믹,72,41,96,49
2016_3,1000885,HL,상권축소,98,45,96,49
2016_3,1000884,HL,상권축소,104,44,96,49
2016_3,1000883,LL,다이나믹,87,42,96,49
2016_3,1000882,HH,정체,98,52,96,49
2016_3,1000881,LL,다이나믹,75,44,96,49
2016_3,1000880,LL,다이나믹,88,46,96,49
2016_3,1000879,LL,다이나믹,77,45,96,49
2016_3,1000878,LL,다이나믹,92,47,96,49
2016_3,1000877,LL,다이나믹,89,42,96,49
2016_3,1000876,LL,다이나믹,95,45,96,49
2016_3,1000875,HL,상권축소,97,46,96,49
2016_3,1000874,HH,정체,134,58,96,49
2016_3,1000873,HL,상권축소,100,47,96,49
2016_3,1000872,LH,상권확장,87,50,96,49
2016_3,1000871,HH,정체,99,52,96,49
2016_3,1000870,HL,상권축소,100,46,96,49
2016_3,1000869,HL,상권축소,109,47,96,49
2016_3,1000868,LL,다이나믹,93,37,96,49
2016_3,1000867,HH,정체,113,52,96,49
2016_3,1000866,LL,다이나믹,89,48,96,49
2016_3,1000865,LL,다이나믹,87,45,96,49
2016_3,1000864,LH,상권확장,81,51,96,49
2016_3,1000863,HL,상권축소,101,44,96,49
2016_3,1000862,LH,상권확장,86,53,96,49
2016_3,1000861,HL,상권축소,100,42,96,49
2016_3,1000860,LL,다이나믹,94,39,96,49
2016_3,1000859,LH,상권확장,82,51,96,49
2016_3,1000858,LL,다이나믹,89,48,96,49
2016_3,1000857,LL,다이나믹,86,45,96,49
2016_3,1000856,HL,상권축소,104,46,96,49
2016_3,1000855,LL,다이나믹,69,44,96,49
2016_3,1000854,HH,정체,104,52,96,49
2016_3,1000853,HH,정체,104,49,96,49
2016_3,1000852,LL,다이나믹,85,47,96,49
2016_3,1000851,LL,다이나믹,95,46,96,49
2016_3,1000850,HL,상권축소,98,44,96,49
2016_3,1000849,HL,상권축소,102,46,96,49
2016_3,1000848,HL,상권축소,114,48,96,49
2016_3,1000847,LL,다이나믹,91,42,96,49
2016_3,1000846,LH,상권확장,87,49,96,49
2016_3,1000845,LL,다이나믹,94,46,96,49
2016_3,1000844,HL,상권축소,108,48,96,49
2016_3,1000843,HH,정체,146,69,96,49
2016_3,1000842,HH,정체,119,62,96,49
2016_3,1000841,HH,정체,112,70,96,49
2016_3,1000840,HL,상권축소,140,48,96,49
2016_3,1000839,LL,다이나믹,78,46,96,49
2016_3,1000838,LH,상권확장,85,54,96,49
2016_3,1000837,LL,다이나믹,91,46,96,49
2016_3,1000836,HH,정체,102,50,96,49
2016_3,1000835,HH,정체,104,55,96,49
2016_3,1000834,HL,상권축소,104,47,96,49
2016_3,1000833,LL,다이나믹,94,47,96,49
2016_3,1000832,HH,정체,100,49,96,49
2016_3,1000831,HL,상권축소,101,47,96,49
2016_3,1000830,HL,상권축소,102,47,96,49
2016_3,1000829,HL,상권축소,104,48,96,49
2016_3,1000828,LL,다이나믹,73,44,96,49
2016_3,1000827,HL,상권축소,98,43,96,49
2016_3,1000826,HL,상권축소,105,47,96,49
2016_3,1000825,LL,다이나믹,92,42,96,49
2016_3,1000824,HH,정체,109,50,96,49
2016_3,1000823,LL,다이나믹,92,47,96,49
2016_3,1000822,LH,상권확장,82,51,96,49
2016_3,1000821,LL,다이나믹,88,43,96,49
2016_3,1000820,LL,다이나믹,74,41,96,49
2016_3,1000819,HH,정체,147,54,96,49
2016_3,1000818,HH,정체,96,50,96,49
2016_3,1000817,HH,정체,103,50,96,49
2016_3,1000816,LH,상권확장,87,49,96,49
2016_3,1000815,LH,상권확장,90,49,96,49
2016_3,1000814,LL,다이나믹,81,48,96,49
2016_3,1000813,LH,상권확장,72,65,96,49
2016_3,1000812,LL,다이나믹,84,48,96,49
2016_3,1000811,HL,상권축소,96,40,96,49
2016_3,1000810,LL,다이나믹,78,48,96,49
2016_3,1000809,HH,정체,97,49,96,49
2016_3,1000808,HH,정체,97,53,96,49
2016_3,1000807,LH,상권확장,86,55,96,49
2016_3,1000806,LL,다이나믹,68,47,96,49
2016_3,1000805,HH,정체,115,90,96,49
2016_3,1000804,HH,정체,100,55,96,49
2016_3,1000803,LL,다이나믹,93,47,96,49
2016_3,1000802,HH,정체,111,52,96,49
2016_3,1000801,HH,정체,98,53,96,49
2016_3,1000800,HH,정체,102,50,96,49
2016_3,1000799,LH,상권확장,81,49,96,49
2016_3,1000798,HL,상권축소,102,49,96,49
2016_3,1000797,LL,다이나믹,89,46,96,49
2016_3,1000796,LL,다이나믹,94,46,96,49
2016_3,1000795,HH,정체,113,49,96,49
2016_3,1000794,LH,상권확장,89,53,96,49
2016_3,1000793,LH,상권확장,95,49,96,49
2016_3,1000792,LL,다이나믹,86,36,96,49
2016_3,1000791,HH,정체,111,60,96,49
2016_3,1000790,HH,정체,106,50,96,49
2016_3,1000789,HH,정체,101,56,96,49
2016_3,1000788,LH,상권확장,80,51,96,49
2016_3,1000787,HH,정체,114,55,96,49
2016_3,1000786,HL,상권축소,98,45,96,49
2016_3,1000785,LH,상권확장,81,51,96,49
2016_3,1000784,LH,상권확장,85,62,96,49
2016_3,1000783,LL,다이나믹,85,47,96,49
2016_3,1000782,LL,다이나믹,91,46,96,49
2016_3,1000781,LL,다이나믹,77,47,96,49
2016_3,1000780,LH,상권확장,83,53,96,49
2016_3,1000779,LL,다이나믹,84,46,96,49
2016_3,1000778,HH,정체,113,60,96,49
2016_3,1000777,LH,상권확장,91,57,96,49
2016_3,1000776,HH,정체,127,58,96,49
2016_3,1000775,HH,정체,133,61,96,49
2016_3,1000774,HH,정체,101,50,96,49
2016_3,1000773,HL,상권축소,108,46,96,49
2016_3,1000772,LL,다이나믹,91,44,96,49
2016_3,1000771,LL,다이나믹,77,47,96,49
2016_3,1000770,HL,상권축소,97,47,96,49
2016_3,1000769,LL,다이나믹,82,47,96,49
2016_3,1000768,HL,상권축소,115,48,96,49
2016_3,1000767,LH,상권확장,93,50,96,49
2016_3,1000766,HL,상권축소,110,47,96,49
2016_3,1000765,HH,정체,123,52,96,49
2016_3,1000764,HH,정체,117,54,96,49
2016_3,1000763,HH,정체,97,69,96,49
2016_3,1000762,HH,정체,154,76,96,49
2016_3,1000761,LH,상권확장,67,53,96,49
2016_3,1000760,LH,상권확장,83,55,96,49
2016_3,1000759,LL,다이나믹,91,46,96,49
2016_3,1000758,HH,정체,115,51,96,49
2016_3,1000757,HH,정체,103,51,96,49
2016_3,1000756,HH,정체,97,49,96,49
2016_3,1000755,LL,다이나믹,75,43,96,49
2016_3,1000754,LL,다이나믹,95,45,96,49
2016_3,1000753,HL,상권축소,128,44,96,49
2016_3,1000752,LL,다이나믹,83,42,96,49
2016_3,1000751,HH,정체,101,52,96,49
2016_3,1000750,HH,정체,116,56,96,49
2016_3,1000749,HL,상권축소,106,47,96,49
2016_3,1000748,HH,정체,103,49,96,49
2016_3,1000747,LL,다이나믹,78,48,96,49
2016_3,1000746,LH,상권확장,88,57,96,49
2016_3,1000745,LH,상권확장,84,51,96,49
2016_3,1000744,HL,상권축소,118,44,96,49
2016_3,1000743,LH,상권확장,89,49,96,49
2016_3,1000742,HH,정체,97,55,96,49
2016_3,1000741,LL,다이나믹,93,48,96,49
2016_3,1000740,HH,정체,99,49,96,49
2016_3,1000739,LL,다이나믹,94,46,96,49
2016_3,1000738,LL,다이나믹,85,45,96,49
2016_3,1000737,LL,다이나믹,94,47,96,49
2016_3,1000736,HH,정체,134,57,96,49
2016_3,1000735,LH,상권확장,89,58,96,49
2016_3,1000734,LL,다이나믹,80,45,96,49
2016_3,1000733,HL,상권축소,103,48,96,49
2016_3,1000732,LH,상권확장,92,52,96,49
2016_3,1000731,LH,상권확장,91,52,96,49
2016_3,1000730,LL,다이나믹,95,44,96,49
2016_3,1000729,LH,상권확장,89,51,96,49
2016_3,1000728,HL,상권축소,108,45,96,49
2016_3,1000727,HL,상권축소,130,41,96,49
2016_3,1000726,HL,상권축소,98,47,96,49
2016_3,1000725,HH,정체,122,56,96,49
2016_3,1000724,LH,상권확장,88,56,96,49
2016_3,1000723,HL,상권축소,122,46,96,49
2016_3,1000722,HH,정체,122,56,96,49
2016_3,1000721,HH,정체,112,68,96,49
2016_3,1000720,LH,상권확장,74,52,96,49
2016_3,1000719,LL,다이나믹,96,43,96,49
2016_3,1000718,HL,상권축소,96,43,96,49
2016_3,1000717,HH,정체,103,52,96,49
2016_3,1000716,HH,정체,128,68,96,49
2016_3,1000715,LH,상권확장,91,54,96,49
2016_3,1000714,LL,다이나믹,94,43,96,49
2016_3,1000713,LH,상권확장,93,57,96,49
2016_3,1000712,HL,상권축소,97,48,96,49
2016_3,1000711,HL,상권축소,122,45,96,49
2016_3,1000710,HH,정체,108,52,96,49
2016_3,1000709,HH,정체,118,49,96,49
2016_3,1000708,LL,다이나믹,94,45,96,49
2016_3,1000707,LL,다이나믹,71,44,96,49
2016_3,1000706,HH,정체,118,53,96,49
2016_3,1000705,HH,정체,115,49,96,49
2016_3,1000704,HL,상권축소,109,46,96,49
2016_3,1000703,LH,상권확장,90,51,96,49
2016_3,1000702,LL,다이나믹,84,39,96,49
2016_3,1000701,HL,상권축소,114,42,96,49
2016_3,1000700,HH,정체,124,61,96,49
2016_3,1000699,LH,상권확장,85,52,96,49
2016_3,1000698,HH,정체,130,49,96,49
2016_3,1000697,HL,상권축소,102,39,96,49
2016_3,1000696,HH,정체,114,50,96,49
2016_3,1000695,HL,상권축소,99,46,96,49
2016_3,1000694,HL,상권축소,113,42,96,49
2016_3,1000693,LL,다이나믹,70,42,96,49
2016_3,1000692,HL,상권축소,96,45,96,49
2016_3,1000691,LL,다이나믹,94,47,96,49
2016_3,1000690,LH,상권확장,82,50,96,49
2016_3,1000689,LL,다이나믹,74,48,96,49
2016_3,1000688,LH,상권확장,79,51,96,49
2016_3,1000687,HH,정체,134,54,96,49
2016_3,1000686,LL,다이나믹,73,47,96,49
2016_3,1000685,LH,상권확장,87,76,96,49
2016_3,1000684,HH,정체,121,51,96,49
2016_3,1000683,HL,상권축소,107,43,96,49
2016_3,1000682,LH,상권확장,90,49,96,49
2016_3,1000681,HH,정체,110,49,96,49
2016_3,1000680,HL,상권축소,113,48,96,49
2016_3,1000679,HL,상권축소,97,47,96,49
2016_3,1000678,LL,다이나믹,93,47,96,49
2016_3,1000677,HH,정체,110,54,96,49
2016_3,1000676,HH,정체,123,62,96,49
2016_3,1000675,HL,상권축소,99,44,96,49
2016_3,1000674,LL,다이나믹,93,45,96,49
2016_3,1000673,HL,상권축소,98,47,96,49
2016_3,1000672,LL,다이나믹,93,45,96,49
2016_3,1000671,LL,다이나믹,85,45,96,49
2016_3,1000670,HH,정체,102,49,96,49
2016_3,1000669,HL,상권축소,99,48,96,49
2016_3,1000668,LH,상권확장,95,59,96,49
